employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score
73469,Technology,region_17,Bachelor's,m,sourcing,1,33,3.0,10,0,76
41248,Technology,region_7,Master's & above,m,sourcing,1,35,5.0,3,0,77
78173,Sales & Marketing,region_22,Master's & above,f,other,1,31,3.0,4,0,50
57729,Sales & Marketing,region_15,Bachelor's,m,other,1,29,5.0,3,0,52
58291,Analytics,region_19,Bachelor's,m,sourcing,2,28,,1,0,91
1873,Sales & Marketing,region_22,Bachelor's,f,other,1,33,4.0,6,0,48
63987,Legal,region_2,Below Secondary,m,sourcing,1,28,,1,0,59
919,Sales & Marketing,region_31,Bachelor's,m,other,2,31,1.0,6,0,48
30006,Sales & Marketing,region_2,Master's & above,m,other,1,58,4.0,13,0,48
69560,Procurement,region_2,,m,sourcing,1,35,3.0,4,0,73
54603,Sales & Marketing,region_11,Master's & above,m,other,1,34,2.0,4,0,45
30768,Procurement,region_2,Bachelor's,f,other,1,32,5.0,7,0,70
35568,Operations,region_15,Master's & above,m,other,1,46,3.0,7,0,62
16000,Legal,region_31,Master's & above,m,other,1,34,4.0,5,0,67
42843,Sales & Marketing,region_7,Bachelor's,f,other,1,39,1.0,6,0,49
3306,Sales & Marketing,region_17,Master's & above,m,sourcing,1,39,4.0,7,0,48
46836,Sales & Marketing,region_2,Master's & above,f,other,1,34,5.0,2,0,48
32655,Sales & Marketing,region_13,Master's & above,m,sourcing,1,39,4.0,8,0,52
42167,Sales & Marketing,region_27,Bachelor's,m,other,1,31,5.0,4,0,47
31739,Sales & Marketing,region_2,Bachelor's,m,other,1,42,1.0,6,0,50
37126,Analytics,region_23,Master's & above,m,other,2,34,4.0,3,0,83
47621,Operations,region_31,Master's & above,f,other,1,42,5.0,13,0,52
58150,Procurement,region_5,Bachelor's,m,sourcing,1,32,2.0,6,0,72
17898,Operations,region_22,Master's & above,m,sourcing,1,38,4.0,7,0,66
3053,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,2.0,6,0,43
50184,Operations,region_13,Bachelor's,m,other,1,24,,1,0,62
13365,Finance,region_26,Bachelor's,m,other,1,27,3.0,1,0,56
77459,Operations,region_31,Master's & above,f,sourcing,1,39,3.0,5,0,52
65563,Operations,region_22,Bachelor's,m,sourcing,1,46,5.0,18,0,61
54586,HR,region_15,Bachelor's,m,other,1,29,4.0,5,0,49
76583,Sales & Marketing,region_27,Bachelor's,m,other,1,37,1.0,6,0,52
10128,Sales & Marketing,region_4,Master's & above,m,sourcing,1,30,3.0,6,0,56
32859,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,5.0,2,0,46
8962,Operations,region_22,Bachelor's,m,other,2,25,3.0,2,0,58
41697,Technology,region_31,Master's & above,m,sourcing,1,51,3.0,13,0,77
46076,Operations,region_13,Bachelor's,f,sourcing,1,37,5.0,7,0,59
57585,Operations,region_15,Bachelor's,m,sourcing,1,38,2.0,11,0,57
9587,Operations,region_30,Master's & above,m,other,1,38,3.0,10,0,60
43642,Operations,region_20,Bachelor's,f,other,1,35,3.0,6,0,54
9951,Operations,region_27,Bachelor's,m,sourcing,1,43,5.0,7,0,60
4681,R&D,region_22,Bachelor's,m,sourcing,2,30,2.0,2,0,88
48650,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,31,1.0,4,0,51
64260,Sales & Marketing,region_15,Bachelor's,m,other,1,20,5.0,2,0,48
73028,Sales & Marketing,region_11,Bachelor's,m,other,1,34,4.0,10,0,51
25342,Operations,region_11,Bachelor's,f,other,1,30,3.0,4,0,61
47443,Sales & Marketing,region_31,,m,sourcing,1,35,4.0,7,0,50
4086,Sales & Marketing,region_26,Bachelor's,m,other,2,31,3.0,2,0,51
2134,Sales & Marketing,region_1,,m,other,1,33,5.0,8,0,48
29422,Technology,region_2,Bachelor's,f,other,1,46,2.0,17,0,78
18946,Operations,region_2,Bachelor's,m,sourcing,1,36,4.0,8,0,61
9940,Sales & Marketing,region_16,,m,sourcing,2,25,1.0,2,0,52
40313,Operations,region_2,Below Secondary,m,other,1,25,4.0,2,0,57
10932,Operations,region_27,Bachelor's,m,sourcing,1,31,5.0,4,0,63
31827,Procurement,region_30,Bachelor's,m,other,1,31,3.0,7,0,71
15190,Sales & Marketing,region_16,Bachelor's,m,other,1,51,4.0,8,0,56
18655,Operations,region_19,Master's & above,m,other,1,40,3.0,2,0,57
44516,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,32,3.0,6,0,46
1720,Operations,region_19,Bachelor's,f,sourcing,1,31,4.0,3,0,59
75700,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,39,4.0,4,0,51
71748,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,5.0,3,0,47
9352,Analytics,region_27,Bachelor's,m,other,3,27,4.0,3,0,81
15292,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,31,3.0,7,0,52
39834,Finance,region_28,Master's & above,m,sourcing,1,35,4.0,9,0,54
21547,Analytics,region_23,Bachelor's,m,sourcing,3,29,2.0,6,0,86
52190,Technology,region_33,Bachelor's,m,other,1,39,1.0,3,0,76
76550,Procurement,region_22,Bachelor's,f,other,3,26,3.0,3,0,70
23345,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,26,2.0,2,0,48
25329,Procurement,region_2,Bachelor's,f,sourcing,2,33,1.0,4,0,73
58676,Sales & Marketing,region_30,Bachelor's,m,other,1,34,2.0,6,0,45
63234,Procurement,region_27,Bachelor's,f,other,3,37,3.0,3,0,71
47988,Operations,region_7,Master's & above,f,other,1,48,3.0,6,0,60
21808,Procurement,region_23,Bachelor's,m,sourcing,1,33,5.0,9,0,68
71127,Analytics,region_13,Bachelor's,m,sourcing,1,29,5.0,2,0,89
57160,Analytics,region_9,Master's & above,m,other,2,28,5.0,2,0,87
40600,HR,region_2,Bachelor's,m,other,1,34,3.0,5,0,49
70015,Sales & Marketing,region_2,Master's & above,f,other,1,33,2.0,8,0,49
41354,Technology,region_2,Bachelor's,m,other,1,40,2.0,6,0,77
18521,Operations,region_22,Bachelor's,m,referred,1,28,4.0,2,0,59
26354,Analytics,region_23,Master's & above,m,sourcing,1,36,3.0,9,0,83
46265,Analytics,region_22,Master's & above,m,sourcing,2,34,5.0,4,0,85
59334,R&D,region_2,Bachelor's,m,sourcing,2,30,4.0,5,0,84
27202,Legal,region_22,Bachelor's,m,sourcing,1,26,,1,0,59
15438,Technology,region_11,Master's & above,f,other,2,31,3.0,8,0,83
53988,Finance,region_2,Below Secondary,m,other,1,26,5.0,2,0,60
60467,Operations,region_13,Master's & above,m,sourcing,1,41,5.0,19,0,60
9445,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,47,3.0,20,0,51
44148,Finance,region_20,Bachelor's,m,sourcing,1,31,4.0,4,0,61
49431,Operations,region_22,Bachelor's,m,sourcing,1,28,2.0,3,0,58
55574,Technology,region_2,Master's & above,f,sourcing,1,50,3.0,16,0,80
53703,HR,region_2,Bachelor's,m,other,1,33,3.0,6,1,52
44781,Sales & Marketing,region_4,Bachelor's,m,other,1,27,,1,0,47
6044,Operations,region_26,Bachelor's,m,other,1,33,3.0,3,0,63
3970,HR,region_2,Master's & above,f,other,1,50,5.0,7,0,50
6582,Analytics,region_2,Bachelor's,m,sourcing,1,37,3.0,9,0,84
67573,Sales & Marketing,region_2,Master's & above,f,sourcing,2,32,2.0,6,0,55
17824,Analytics,region_25,,m,sourcing,2,25,4.0,2,0,81
12890,Procurement,region_2,Bachelor's,m,sourcing,2,23,,1,1,70
66291,Operations,region_22,Bachelor's,f,sourcing,1,28,5.0,4,0,56
33114,Technology,region_26,Bachelor's,m,other,1,30,3.0,8,0,81
3489,Technology,region_26,Bachelor's,f,other,1,49,1.0,5,0,77
37479,Sales & Marketing,region_28,Master's & above,m,other,1,29,5.0,4,0,49
73444,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,39,3.0,10,0,51
77718,Finance,region_22,Master's & above,m,sourcing,1,37,3.0,11,0,60
70876,Sales & Marketing,region_28,Bachelor's,m,other,1,32,5.0,5,0,47
21222,Operations,region_15,Bachelor's,m,other,1,30,4.0,6,0,60
13249,Operations,region_19,Master's & above,m,other,1,53,3.0,4,0,56
72703,Finance,region_2,Bachelor's,f,other,1,40,3.0,6,0,55
65163,Procurement,region_4,Bachelor's,f,other,1,29,3.0,3,0,70
8565,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,39,3.0,9,0,47
25860,Procurement,region_2,Bachelor's,m,sourcing,3,46,2.0,16,0,70
55411,Operations,region_15,Bachelor's,f,sourcing,1,40,4.0,12,0,57
7685,Operations,region_16,Bachelor's,f,sourcing,1,54,3.0,25,0,58
26363,HR,region_7,Master's & above,f,other,1,43,3.0,6,0,48
40643,Operations,region_22,Bachelor's,m,sourcing,1,47,3.0,19,0,67
71929,Operations,region_4,Master's & above,m,sourcing,1,33,3.0,6,0,64
35924,Operations,region_4,Bachelor's,m,other,1,30,5.0,5,0,72
27878,Sales & Marketing,region_7,,m,other,1,37,5.0,4,0,49
66230,Sales & Marketing,region_31,Bachelor's,f,other,1,39,5.0,6,0,54
12382,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,51,1.0,10,0,51
41652,Technology,region_2,Master's & above,m,sourcing,1,49,3.0,19,0,79
22673,Sales & Marketing,region_32,Bachelor's,m,other,5,26,4.0,1,0,46
22176,Analytics,region_31,Bachelor's,f,other,1,34,2.0,5,0,83
69627,HR,region_23,Bachelor's,m,sourcing,1,28,3.0,6,0,46
13327,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,39,4.0,7,0,44
49549,Operations,region_13,Master's & above,f,sourcing,1,39,5.0,3,0,59
4225,Legal,region_2,Bachelor's,m,sourcing,1,41,3.0,6,0,58
25145,Operations,region_27,Bachelor's,m,sourcing,2,31,3.0,4,0,62
17495,Operations,region_27,Bachelor's,f,other,1,33,2.0,5,0,59
20787,Analytics,region_15,Bachelor's,m,other,1,35,4.0,6,0,82
15338,HR,region_2,Bachelor's,m,sourcing,1,39,4.0,3,0,52
69574,HR,region_24,Bachelor's,m,other,1,30,1.0,5,0,50
35196,Technology,region_7,Master's & above,m,other,2,48,3.0,4,1,81
45686,Sales & Marketing,region_22,Master's & above,m,other,1,54,4.0,17,0,52
27489,HR,region_22,Bachelor's,f,other,1,27,5.0,3,0,50
19517,Operations,region_31,Bachelor's,m,other,1,43,2.0,5,0,56
63260,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,3.0,9,1,48
75978,Operations,region_13,Bachelor's,m,other,1,45,3.0,16,0,59
58418,Procurement,region_31,Bachelor's,f,sourcing,1,34,2.0,7,0,68
31253,Operations,region_2,Master's & above,m,other,1,35,2.0,6,0,61
40827,Analytics,region_34,Bachelor's,m,sourcing,1,28,,1,0,83
923,Sales & Marketing,region_22,Bachelor's,m,other,1,36,1.0,9,0,52
8790,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,51,3.0,18,0,48
46445,Operations,region_16,Bachelor's,f,sourcing,1,30,5.0,4,0,61
74713,Operations,region_22,Bachelor's,f,other,2,27,,1,0,57
58348,Procurement,region_10,Bachelor's,m,sourcing,1,29,5.0,2,0,72
27996,Technology,region_12,Bachelor's,m,other,2,26,2.0,3,0,77
68955,Sales & Marketing,region_7,Master's & above,m,other,1,36,4.0,2,0,49
63468,Technology,region_7,Bachelor's,f,sourcing,1,33,2.0,4,0,82
63965,Sales & Marketing,region_2,,f,other,1,30,1.0,4,0,50
14333,Sales & Marketing,region_2,Master's & above,f,sourcing,3,46,2.0,7,0,50
71109,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3.0,3,0,48
41756,Legal,region_13,Bachelor's,m,sourcing,1,28,5.0,3,0,56
31680,Sales & Marketing,region_19,Bachelor's,m,other,1,35,1.0,7,0,51
51256,Finance,region_2,Master's & above,m,other,1,60,5.0,17,0,59
40847,Procurement,region_2,Master's & above,m,sourcing,1,35,4.0,4,0,69
44245,Sales & Marketing,region_22,Master's & above,f,sourcing,1,41,5.0,13,0,44
73114,HR,region_17,Bachelor's,f,other,1,26,4.0,3,0,50
71108,Finance,region_30,Bachelor's,m,other,1,26,2.0,4,0,59
62049,Procurement,region_23,Bachelor's,f,sourcing,1,35,5.0,3,0,65
54040,Finance,region_22,Bachelor's,m,sourcing,2,27,5.0,2,0,63
6030,Operations,region_31,Master's & above,m,other,1,34,3.0,3,0,59
66871,Sales & Marketing,region_31,Master's & above,m,sourcing,1,46,1.0,5,0,50
20665,Sales & Marketing,region_27,Master's & above,m,other,2,39,1.0,8,0,50
3354,Sales & Marketing,region_2,Bachelor's,m,other,1,56,3.0,17,0,51
53199,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,26,2.0,5,0,49
14990,Analytics,region_20,Bachelor's,m,other,1,32,5.0,6,0,80
63221,Sales & Marketing,region_2,Master's & above,m,other,1,59,3.0,13,0,48
64932,Sales & Marketing,region_31,Bachelor's,f,sourcing,2,32,1.0,10,0,49
60235,Operations,region_13,Bachelor's,m,other,1,52,1.0,12,0,59
6223,HR,region_20,Master's & above,m,other,1,41,5.0,12,0,50
43343,Analytics,region_29,Bachelor's,m,other,2,30,3.0,7,0,88
1495,Operations,region_6,Bachelor's,m,other,1,34,3.0,5,0,60
31656,Sales & Marketing,region_13,Bachelor's,f,other,1,31,4.0,4,0,48
53876,Sales & Marketing,region_3,Bachelor's,m,other,1,31,3.0,2,0,49
45158,Procurement,region_22,Master's & above,m,other,1,49,3.0,15,0,71
15964,Analytics,region_9,Bachelor's,m,sourcing,2,31,3.0,5,0,85
49686,Analytics,region_22,Bachelor's,m,other,1,32,2.0,5,0,86
58472,Operations,region_15,Master's & above,m,referred,1,40,3.0,7,0,56
43171,Analytics,region_16,Bachelor's,m,sourcing,1,38,1.0,8,0,86
20203,Technology,region_7,Bachelor's,m,other,1,46,1.0,12,0,82
45092,Procurement,region_2,Master's & above,f,sourcing,1,34,5.0,4,0,66
42820,Sales & Marketing,region_2,Master's & above,m,other,2,54,3.0,19,0,45
1140,Sales & Marketing,region_16,Bachelor's,m,referred,1,33,3.0,10,0,50
60847,Sales & Marketing,region_7,Master's & above,m,other,1,40,1.0,9,0,54
77543,Finance,region_2,Bachelor's,m,other,1,60,2.0,6,0,63
35650,Technology,region_15,Master's & above,f,sourcing,1,38,2.0,9,0,78
35636,Procurement,region_15,Bachelor's,f,other,1,27,3.0,2,0,72
64591,Sales & Marketing,region_17,Bachelor's,m,other,2,36,4.0,8,0,50
51998,Operations,region_22,Master's & above,m,sourcing,2,36,4.0,7,0,61
39235,Sales & Marketing,region_31,Bachelor's,m,other,1,38,3.0,9,0,54
7763,Sales & Marketing,region_23,Bachelor's,m,other,1,35,3.0,2,0,45
72074,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,5.0,2,0,49
40612,Analytics,region_22,Bachelor's,m,sourcing,1,30,5.0,4,0,80
60613,Operations,region_25,Bachelor's,m,other,2,27,1.0,3,0,61
56319,Operations,region_22,Bachelor's,m,other,1,48,4.0,15,0,61
46200,Finance,region_2,Master's & above,m,sourcing,1,35,2.0,5,0,67
52394,Operations,region_7,Bachelor's,f,sourcing,1,46,4.0,11,0,59
17720,Technology,region_24,Bachelor's,f,sourcing,2,28,1.0,1,0,79
57940,Procurement,region_24,Bachelor's,m,other,1,28,1.0,5,0,69
14183,Analytics,region_6,Bachelor's,m,sourcing,1,28,3.0,4,0,88
12061,Procurement,region_2,Bachelor's,f,other,1,46,2.0,9,0,74
38904,Operations,region_3,Master's & above,f,other,1,32,3.0,7,0,59
24712,Sales & Marketing,region_30,Bachelor's,m,other,1,32,4.0,9,0,46
16621,R&D,region_27,,m,other,1,27,,1,0,87
40217,R&D,region_2,Master's & above,m,sourcing,1,35,5.0,7,0,84
61698,Operations,region_2,Master's & above,m,other,1,37,3.0,12,0,62
64978,Finance,region_4,Master's & above,m,other,1,33,3.0,3,0,59
57351,Sales & Marketing,region_11,Master's & above,m,other,1,44,3.0,5,0,48
20700,Operations,region_29,Bachelor's,f,sourcing,1,32,5.0,5,0,58
42155,Technology,region_2,Bachelor's,m,sourcing,2,40,1.0,3,0,83
35202,Procurement,region_17,Master's & above,f,sourcing,1,48,4.0,19,0,66
22522,Analytics,region_22,Master's & above,m,other,1,29,2.0,5,0,86
53535,Sales & Marketing,region_4,Bachelor's,m,other,1,32,2.0,7,0,55
13064,Operations,region_20,Bachelor's,f,other,1,38,5.0,4,0,58
70332,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,41,5.0,3,0,44
17927,Sales & Marketing,region_2,Bachelor's,f,other,1,49,3.0,8,1,92
31154,Operations,region_15,Bachelor's,f,sourcing,1,38,3.0,9,0,91
21489,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,31,3.0,7,0,48
51223,Sales & Marketing,region_2,Master's & above,m,other,1,51,5.0,20,0,50
72577,Sales & Marketing,region_11,Bachelor's,m,other,1,39,3.0,4,0,45
48040,Technology,region_12,Bachelor's,f,other,1,25,,1,0,75
8142,Analytics,region_32,,m,sourcing,1,29,4.0,5,0,84
21016,Technology,region_2,Bachelor's,m,other,2,36,1.0,3,0,79
43635,Analytics,region_22,Bachelor's,m,other,3,30,4.0,3,0,85
31857,Procurement,region_23,Master's & above,f,other,1,40,5.0,8,0,81
19374,Operations,region_2,Master's & above,f,sourcing,2,49,3.0,17,1,86
6228,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,39,4.0,3,0,52
54846,R&D,region_22,Bachelor's,m,sourcing,2,27,,1,0,83
66293,R&D,region_27,Master's & above,m,other,1,31,4.0,2,0,83
21520,Operations,region_22,Master's & above,f,other,2,31,5.0,4,0,56
22214,Operations,region_13,Master's & above,f,sourcing,1,35,3.0,9,0,63
3342,Operations,region_13,Master's & above,f,sourcing,1,31,3.0,3,0,58
16277,Technology,region_2,Bachelor's,m,sourcing,1,44,4.0,4,0,76
60538,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,5.0,4,0,49
671,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,29,5.0,2,0,46
47924,Technology,region_2,,f,sourcing,2,44,3.0,3,0,79
15622,Sales & Marketing,region_30,Bachelor's,f,other,1,32,2.0,5,0,50
36843,Sales & Marketing,region_7,Master's & above,m,sourcing,1,40,1.0,12,0,52
18426,Technology,region_23,Bachelor's,m,other,1,28,1.0,2,0,80
11603,Procurement,region_8,Bachelor's,f,other,1,31,5.0,7,0,70
12910,Operations,region_22,Master's & above,f,other,1,40,4.0,9,0,93
49,Operations,region_22,Master's & above,m,sourcing,2,39,2.0,10,0,62
14514,Sales & Marketing,region_15,Bachelor's,m,other,1,39,3.0,12,0,51
48054,Procurement,region_2,Below Secondary,m,sourcing,4,24,,1,0,69
40385,Legal,region_22,Bachelor's,m,sourcing,1,28,2.0,3,0,62
64640,Operations,region_2,Master's & above,m,other,2,47,4.0,3,0,56
36366,Sales & Marketing,region_2,Bachelor's,f,other,1,37,3.0,5,0,51
8096,HR,region_31,Bachelor's,f,sourcing,1,30,5.0,4,0,48
63791,Operations,region_15,Bachelor's,m,sourcing,2,32,4.0,4,0,57
13108,Analytics,region_22,Bachelor's,f,sourcing,1,27,4.0,2,0,86
39345,Sales & Marketing,region_22,Bachelor's,m,other,5,28,,1,0,47
67230,Analytics,region_2,Master's & above,m,other,1,52,3.0,7,0,82
4693,HR,region_8,Master's & above,f,other,1,36,5.0,5,0,51
3841,Sales & Marketing,region_29,Master's & above,m,sourcing,1,39,3.0,3,0,43
15712,R&D,region_29,Master's & above,m,other,1,32,5.0,2,0,78
43972,Sales & Marketing,region_2,Bachelor's,m,other,1,31,2.0,5,0,50
63151,Technology,region_2,Master's & above,m,sourcing,1,50,4.0,16,0,83
75552,Operations,region_22,Bachelor's,m,other,2,46,3.0,9,0,60
31288,Analytics,region_22,Bachelor's,f,other,1,33,3.0,8,0,88
15716,Procurement,region_27,Bachelor's,f,sourcing,1,34,1.0,4,0,72
39317,Operations,region_2,,m,sourcing,1,38,4.0,10,0,58
62953,Operations,region_11,Bachelor's,f,other,1,32,5.0,8,0,56
70539,Technology,region_2,Bachelor's,m,sourcing,1,30,5.0,5,0,93
14442,Procurement,region_22,Bachelor's,m,other,1,31,3.0,2,0,71
61257,HR,region_15,Bachelor's,m,other,2,37,3.0,3,0,53
29576,Technology,region_28,Master's & above,m,other,2,34,4.0,6,0,80
15874,Sales & Marketing,region_22,,m,other,1,21,,1,0,52
40893,Operations,region_22,Master's & above,m,other,2,38,5.0,9,0,59
44466,Sales & Marketing,region_33,Bachelor's,m,other,1,37,5.0,7,0,57
75253,Finance,region_31,Bachelor's,f,sourcing,2,28,3.0,3,0,60
62717,Technology,region_10,Master's & above,f,sourcing,1,31,3.0,6,0,82
29936,Procurement,region_17,Bachelor's,f,other,1,38,4.0,11,0,71
40665,Technology,region_13,Bachelor's,m,sourcing,1,33,5.0,8,0,79
70235,Technology,region_26,Bachelor's,f,referred,2,25,4.0,2,0,79
52799,HR,region_2,Master's & above,m,other,1,50,3.0,3,0,49
70689,Analytics,region_22,Bachelor's,m,other,2,29,3.0,4,0,85
16365,Sales & Marketing,region_15,Bachelor's,m,other,1,27,,1,1,50
35918,Legal,region_2,Bachelor's,m,other,1,28,3.0,2,0,57
67004,Procurement,region_26,Bachelor's,m,sourcing,1,27,3.0,3,0,71
36981,Analytics,region_17,Bachelor's,m,sourcing,1,34,3.0,5,0,82
43125,Operations,region_2,Bachelor's,f,other,1,50,3.0,13,0,59
53149,Sales & Marketing,region_2,,f,sourcing,1,38,4.0,3,0,52
43599,Technology,region_23,Bachelor's,m,other,1,26,3.0,3,0,85
48187,Analytics,region_28,Bachelor's,m,other,1,34,1.0,9,0,84
13291,Sales & Marketing,region_31,Bachelor's,m,other,1,35,1.0,2,0,50
60406,Sales & Marketing,region_21,Bachelor's,m,other,2,29,3.0,4,0,47
41317,Finance,region_2,Bachelor's,m,other,2,36,3.0,4,0,63
74731,Operations,region_21,Bachelor's,m,sourcing,1,20,,1,0,55
16956,Technology,region_26,Bachelor's,f,sourcing,1,32,3.0,5,0,80
70508,HR,region_2,Bachelor's,f,sourcing,1,33,3.0,7,0,50
23510,Finance,region_2,Bachelor's,m,other,1,35,1.0,9,0,65
34953,Analytics,region_22,Master's & above,m,other,1,42,3.0,9,0,82
6330,Operations,region_13,Master's & above,f,sourcing,2,35,5.0,2,0,56
24992,Operations,region_15,Bachelor's,f,sourcing,1,40,5.0,7,0,60
70643,Sales & Marketing,region_26,Bachelor's,m,other,1,27,,1,0,50
39270,Sales & Marketing,region_26,Bachelor's,m,other,1,38,4.0,3,0,49
74017,Operations,region_7,Master's & above,f,sourcing,1,50,4.0,20,0,57
36727,Technology,region_23,Bachelor's,m,other,2,30,3.0,5,0,82
22792,Operations,region_10,Master's & above,f,other,1,33,4.0,5,0,53
12545,Procurement,region_2,Master's & above,m,sourcing,1,55,3.0,8,0,68
43602,Technology,region_2,Master's & above,f,other,1,44,4.0,6,0,76
15675,Procurement,region_2,Master's & above,m,other,2,46,4.0,5,0,70
36421,Sales & Marketing,region_30,Bachelor's,m,other,1,31,5.0,5,0,49
49577,Procurement,region_10,Bachelor's,m,sourcing,2,28,,1,0,75
48200,Sales & Marketing,region_11,Master's & above,m,other,1,37,1.0,10,0,48
41833,HR,region_2,Bachelor's,m,other,1,26,2.0,3,0,50
2078,Finance,region_27,Bachelor's,m,sourcing,3,25,,1,0,63
27444,Finance,region_2,Bachelor's,m,sourcing,1,38,4.0,5,0,61
25300,Operations,region_22,Bachelor's,f,sourcing,1,27,,1,0,59
21635,Technology,region_2,Bachelor's,m,sourcing,3,28,3.0,5,0,79
27317,Sales & Marketing,region_32,Bachelor's,m,other,2,30,,1,0,48
70599,Sales & Marketing,region_22,Bachelor's,f,other,1,28,5.0,7,0,45
37329,Operations,region_22,Master's & above,m,referred,1,38,3.0,11,0,57
10082,Technology,region_2,Bachelor's,f,sourcing,1,35,2.0,10,0,84
43693,Sales & Marketing,region_13,,m,other,1,26,5.0,3,0,49
61574,Operations,region_15,Bachelor's,f,sourcing,1,31,1.0,3,0,64
33406,Operations,region_15,Bachelor's,m,other,1,41,1.0,5,0,60
24039,Legal,region_27,Bachelor's,m,sourcing,1,30,,1,0,58
62522,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,28,,1,0,47
5566,Procurement,region_19,Bachelor's,m,sourcing,1,37,4.0,6,0,74
69425,Sales & Marketing,region_7,Bachelor's,m,other,2,27,,1,0,51
25799,Procurement,region_22,Bachelor's,f,sourcing,2,26,3.0,4,0,71
25999,Finance,region_15,Bachelor's,m,other,1,39,5.0,4,0,55
46096,Sales & Marketing,region_27,Bachelor's,m,other,1,27,4.0,3,0,48
76689,Sales & Marketing,region_2,Bachelor's,m,other,1,50,3.0,19,0,51
28119,R&D,region_31,Bachelor's,m,sourcing,1,36,2.0,7,1,89
